txn_id,investor_id,fund_id,txn_date,txn_type,amount,units,nav_at_txn,city,city_tier,age,gender,kyc_status,risk_profile,folio_no,kyc_valid,txn_month
TXN0009538,INV01136,F003,2023-11-10,Sip,3000.0,15.7713,190.2189,Mysuru,B30,43,F,Verified,Conservative,FOLIO275942,True,2023-11
TXN0009539,INV01096,F002,2024-03-18,Lumpsum,327279.97,7217.8934,45.3429,Ranchi,B30,53,M,Verified,Conservative,FOLIO749679,True,2024-03
TXN0009540,INV01933,F007,2026-05-31,Sip,2000.0,85.5253,23.3849,Kolkata,T30,42,M,Verified,Conservative,INV01933_F007,True,2026-05
TXN0009541,INV01774,F001,2022-05-28,Sip,1000.0,6.9201,144.5066,Rajkot,B30,51,M,Pending,Conservative,FOLIO748386,True,2022-05
TXN0009542,INV01925,F003,2022-05-07,Lumpsum,316281.92,1842.0264,171.7033,Chennai,T30,61,F,Pending,Aggressive,FOLIO633778,True,2022-05
TXN0009543,INV00446,F008,2022-02-11,Redemption,107089.07,615.4871,173.9908,Pune,T30,50,M,Verified,Aggressive,FOLIO317657,True,2022-02
TXN0009544,INV01015,F008,2025-06-30,Switch,70639.58,998.0297,70.779,Nashik,B30,39,M,Verified,Conservative,FOLIO514308,True,2025-06
TXN0009545,INV00735,F003,2025-01-10,Sip,2000.0,30.8701,64.7876,Jaipur,T30,42,F,Verified,Aggressive,FOLIO387366,True,2025-01
TXN0009546,INV01430,F010,2024-09-27,Redemption,87759.39,698.4516,125.6485,Meerut,B30,64,M,Verified,Aggressive,FOLIO698157,True,2024-09
TXN0009547,INV01803,F001,2023-03-12,Sip,1000.0,5.343,187.1608,Jaipur,T30,51,M,Verified,Conservative,FOLIO686269,True,2023-03
TXN0009548,INV00236,F010,2023-10-28,Redemption,4777.83,165.8532,28.8076,Vadodara,B30,26,F,Rejected,Conservative,FOLIO776163,False,2023-10
TXN0009549,INV01165,F007,2025-05-06,Redemption,135675.88,2228.8499,60.8726,Delhi,T30,31,M,Verified,Aggressive,FOLIO699127,True,2025-05
TXN0009550,INV00430,F003,2022-03-27,Redemption,111963.22,935.4774,119.6856,Hyderabad,T30,25,F,Verified,Conservative,FOLIO897582,True,2022-03
TXN0009551,INV00663,F010,2023-11-02,Sip,1000.0,12.2837,81.4087,Bhopal,B30,46,F,Verified,Conservative,FOLIO847463,True,2023-11
TXN0009552,INV00532,F004,2024-07-07,Redemption,91153.35,531.6083,171.4671,Bhopal,B30,43,M,Pending,Conservative,FOLIO578063,True,2024-07
TXN0009553,INV01424,F009,2025-04-20,Lumpsum,250827.7,13395.582,18.7247,Pune,T30,22,F,Verified,Conservative,FOLIO600401,True,2025-04
TXN0009554,INV00288,F007,2022-10-02,Stp,47140.07,433.0596,108.8535,Varanasi,B30,24,M,Verified,Aggressive,FOLIO316624,True,2022-10
TXN0009555,INV01379,F002,2026-06-30,Redemption,62403.07,335.3781,186.0678,Bhubaneswar,B30,58,F,Verified,Aggressive,FOLIO828823,True,2026-06
TXN0009556,INV01986,F010,2023-10-01,Lumpsum,198281.92,1466.3897,135.2178,Surat,T30,23,M,Verified,Moderate,FOLIO247542,True,2023-10
TXN0009557,INV00676,F008,2023-01-09,Sip,2000.0,11.0908,180.3296,Bengaluru,T30,50,M,Verified,Aggressive,FOLIO969478,True,2023-01
TXN0009558,INV00063,F010,2022-10-05,Sip,1000.0,6.3151,158.3506,Nagpur,B30,23,F,Verified,Aggressive,FOLIO142696,True,2022-10
TXN0009559,INV00470,F010,2026-02-28,Stp,57196.19,496.3825,115.226,Vadodara,B30,26,M,Rejected,Conservative,FOLIO262967,False,2026-02
TXN0009560,INV00701,F004,2024-01-23,Sip,2000.0,10.7214,186.5428,Kolkata,T30,44,M,Verified,Aggressive,FOLIO564046,True,2024-01
TXN0009561,INV01909,F002,2022-10-28,Sip,5000.0,25.7412,194.2411,Meerut,B30,38,M,Verified,Conservative,FOLIO621234,True,2022-10
TXN0009562,INV01287,F003,2024-06-05,Lumpsum,208365.03,1073.8916,194.028,Pune,T30,41,M,Verified,Moderate,FOLIO873120,True,2024-06
TXN0009563,INV01684,F001,2024-01-06,Lumpsum,261730.92,4755.4315,55.0383,Meerut,B30,26,F,Pending,Moderate,INV01684_F001,True,2024-01
TXN0009564,INV01832,F005,2023-05-15,Lumpsum,154434.71,2478.6338,62.3064,Amritsar,B30,43,M,Verified,Moderate,FOLIO477314,True,2023-05
TXN0009565,INV00326,F003,2022-03-22,Sip,2000.0,17.1634,116.527,Lucknow,B30,24,M,Verified,Aggressive,FOLIO360939,True,2022-03
TXN0009566,INV01605,F004,2022-07-29,Lumpsum,395743.91,4878.3771,81.122,Amritsar,B30,29,M,Verified,Moderate,FOLIO928020,True,2022-07
TXN0009567,INV01005,F009,2023-01-15,Redemption,85546.14,2011.4684,42.5292,Varanasi,B30,56,M,Verified,Conservative,FOLIO691960,True,2023-01
TXN0009568,INV00616,F006,2024-12-26,Redemption,133831.93,1191.8316,112.291,Bengaluru,T30,31,M,Rejected,Conservative,FOLIO776964,False,2024-12
TXN0009569,INV01931,F006,2023-01-16,Sip,5000.0,65.3953,76.4581,Amritsar,B30,63,F,Verified,Conservative,FOLIO890613,True,2023-01
TXN0009570,INV01277,F006,2024-09-03,Redemption,99179.67,6784.0007,14.6196,Vadodara,B30,45,M,Verified,Conservative,FOLIO913253,True,2024-09
TXN0009571,INV00581,F005,2022-04-14,Redemption,16184.22,89.1059,181.6291,Guwahati,B30,51,F,Verified,Moderate,FOLIO287848,True,2022-04
TXN0009572,INV01555,F001,2023-10-13,Stp,27841.71,258.7092,107.6178,Varanasi,B30,53,M,Verified,Aggressive,FOLIO600272,True,2023-10
TXN0009573,INV00337,F002,2024-10-04,Redemption,104717.75,1122.5165,93.2884,Mysuru,B30,63,F,Verified,Moderate,FOLIO180773,True,2024-10
TXN0009574,INV01531,F006,2026-08-06,Stp,37242.83,321.1336,115.973,Kochi,B30,27,M,Verified,Conservative,FOLIO683797,True,2026-08
TXN0009575,INV01969,F007,2026-01-28,Redemption,198296.94,1976.2461,100.3402,Delhi,T30,65,M,Verified,Aggressive,FOLIO946869,True,2026-01
TXN0009576,INV00384,F010,2024-11-10,Sip,2000.0,27.2501,73.3942,Kolkata,T30,49,M,Verified,Moderate,FOLIO823270,True,2024-11
TXN0009577,INV01110,F004,2025-03-06,Sip,3000.0,19.7009,152.2773,Varanasi,B30,23,F,Verified,Moderate,FOLIO768765,True,2025-03
TXN0009578,INV01295,F001,2025-11-12,Lumpsum,236413.38,2268.3696,104.2217,Guwahati,B30,61,F,Verified,Moderate,FOLIO466398,True,2025-11
TXN0009579,INV01565,F003,2024-02-07,Lumpsum,115271.32,593.9865,194.0639,Pune,T30,45,M,Verified,Conservative,FOLIO698500,True,2024-02
TXN0009580,INV00791,F003,2026-04-25,Sip,3000.0,45.6689,65.6902,Agra,B30,61,M,Verified,Moderate,FOLIO188900,True,2026-04
TXN0009581,INV01382,F002,2026-08-29,Redemption,190112.68,3335.7342,56.9928,Guwahati,B30,64,M,Verified,Conservative,FOLIO222706,True,2026-08
TXN0009582,INV00224,F007,2024-08-28,Sip,2000.0,10.9234,183.0932,Ranchi,B30,58,M,Verified,Aggressive,FOLIO620043,True,2024-08
TXN0009583,INV00883,F003,2025-07-12,Lumpsum,27124.65,967.7485,28.0286,Vadodara,B30,49,F,Verified,Conservative,FOLIO420480,True,2025-07
TXN0009584,INV00265,F004,2024-12-24,Lumpsum,120961.58,916.5507,131.9748,Patna,B30,44,F,Verified,Conservative,FOLIO565885,True,2024-12
TXN0009585,INV00680,F009,2023-07-10,Redemption,93661.93,8807.4928,10.6343,Nashik,B30,44,M,Rejected,Aggressive,FOLIO786278,False,2023-07
TXN0009586,INV01595,F009,2022-02-03,Sip,1000.0,6.6121,151.2379,Chennai,T30,59,F,Verified,Aggressive,FOLIO932665,True,2022-02
TXN0009587,INV00290,F003,2024-06-21,Sip,2000.0,17.281,115.734,Hyderabad,T30,48,M,Verified,Moderate,FOLIO779044,True,2024-06
TXN0009588,INV01810,F006,2022-11-03,Redemption,44479.33,751.75,59.1677,Delhi,T30,41,F,Verified,Aggressive,FOLIO923721,True,2022-11
TXN0009589,INV00224,F005,2022-11-27,Sip,5000.0,53.8853,92.7897,Ranchi,B30,58,M,Verified,Aggressive,FOLIO138998,True,2022-11
TXN0009590,INV01188,F010,2025-06-02,Sip,500.0,11.943,41.8655,Varanasi,B30,62,M,Pending,Aggressive,FOLIO482892,True,2025-06
TXN0009591,INV00796,F009,2025-01-04,Lumpsum,41587.69,232.0595,179.2113,Bhopal,B30,59,M,Verified,Aggressive,FOLIO917333,True,2025-01
TXN0009592,INV00288,F010,2022-06-08,Lumpsum,412492.04,6803.7169,60.6275,Varanasi,B30,24,M,Verified,Aggressive,FOLIO746362,True,2022-06
TXN0009593,INV00554,F002,2022-05-25,Stp,9777.19,69.5323,140.6136,Indore,B30,51,F,Verified,Moderate,FOLIO366229,True,2022-05
TXN0009594,INV01342,F007,2024-03-11,Sip,5000.0,448.4321,11.15,Kolkata,T30,59,F,Verified,Conservative,FOLIO346080,True,2024-03
TXN0009595,INV01738,F002,2024-10-10,Sip,3000.0,110.7851,27.0795,Hyderabad,T30,28,M,Verified,Moderate,FOLIO536188,True,2024-10
TXN0009596,INV01658,F004,2026-07-08,Sip,10000.0,165.8391,60.2994,Bhopal,B30,54,F,Verified,Aggressive,FOLIO211465,True,2026-07
TXN0009597,INV01577,F010,2022-03-30,Sip,1000.0,6.5796,151.9849,Patna,B30,65,F,Pending,Aggressive,FOLIO917515,True,2022-03
TXN0009598,INV01295,F002,2024-09-12,Redemption,16966.97,244.455,69.4073,Guwahati,B30,61,F,Verified,Moderate,FOLIO850702,True,2024-09
TXN0009599,INV00965,F002,2023-07-17,Lumpsum,320435.2,1701.0548,188.3744,Delhi,T30,38,M,Verified,Moderate,FOLIO170033,True,2023-07
TXN0009600,INV00748,F004,2023-01-12,Sip,500.0,32.0471,15.602,Surat,T30,25,M,Verified,Moderate,FOLIO340505,True,2023-01
TXN0009601,INV01588,F006,2024-01-01,Lumpsum,437202.37,17742.3706,24.6417,Agra,B30,50,M,Verified,Conservative,FOLIO557623,True,2024-01
TXN0009602,INV00308,F002,2022-11-26,Lumpsum,253278.72,1856.9782,136.3929,Amritsar,B30,22,M,Verified,Aggressive,FOLIO719877,True,2022-11
TXN0009603,INV00613,F001,2023-05-31,Lumpsum,191017.49,1262.2871,151.3265,Nagpur,B30,29,M,Verified,Moderate,FOLIO857586,True,2023-05
TXN0009604,INV00048,F009,2025-12-10,Redemption,100687.33,2522.5683,39.9146,Agra,B30,23,M,Verified,Conservative,INV00048_F009,True,2025-12
TXN0009605,INV00201,F002,2025-02-02,Sip,5000.0,229.7236,21.7653,Mumbai,T30,58,F,Rejected,Conservative,FOLIO523832,False,2025-02
TXN0009606,INV00799,F007,2024-06-06,Sip,10000.0,75.8426,131.852,Guwahati,B30,30,F,Verified,Moderate,FOLIO483969,True,2024-06
TXN0009607,INV00829,F003,2023-06-01,Sip,2000.0,27.0412,73.9612,Surat,T30,57,M,Verified,Moderate,FOLIO942582,True,2023-06
TXN0009608,INV00180,F001,2025-06-15,Sip,1000.0,8.4734,118.0164,Surat,T30,29,M,Verified,Moderate,FOLIO516515,True,2025-06
TXN0009609,INV00647,F009,2024-01-08,Sip,1000.0,5.6168,178.0373,Guwahati,B30,34,F,Verified,Conservative,FOLIO745733,True,2024-01
TXN0009610,INV00993,F003,2024-09-29,Sip,2000.0,12.3085,162.4893,Amritsar,B30,34,M,Verified,Aggressive,FOLIO184234,True,2024-09
TXN0009611,INV00579,F004,2022-01-13,Redemption,30021.3,192.8606,155.6632,Lucknow,B30,25,M,Verified,Conservative,FOLIO400671,True,2022-01
TXN0009612,INV00715,F010,2025-04-28,Lumpsum,437878.58,4284.996,102.1888,Agra,B30,28,F,Verified,Moderate,FOLIO520997,True,2025-04
TXN0009613,INV01363,F007,2022-12-18,Lumpsum,207609.86,1460.8576,142.1151,Coimbatore,B30,58,M,Verified,Moderate,FOLIO471707,True,2022-12
TXN0009614,INV00675,F008,2024-05-05,Sip,5000.0,50.0292,99.9416,Amritsar,B30,61,F,Pending,Conservative,FOLIO220941,True,2024-05
TXN0009615,INV00928,F007,2023-03-13,Redemption,2662.76,21.3398,124.7791,Pune,T30,32,F,Verified,Conservative,FOLIO640384,True,2023-03
TXN0009616,INV00259,F002,2024-11-09,Sip,5000.0,62.3357,80.2109,Bhubaneswar,B30,57,F,Verified,Aggressive,FOLIO903974,True,2024-11
TXN0009617,INV01625,F001,2024-04-06,Sip,2000.0,16.2026,123.437,Chennai,T30,45,M,Verified,Moderate,FOLIO972962,True,2024-04
TXN0009618,INV01198,F007,2023-04-20,Sip,5000.0,25.6706,194.7753,Guwahati,B30,26,F,Pending,Conservative,FOLIO220178,True,2023-04
TXN0009619,INV01283,F009,2024-08-26,Lumpsum,266908.39,1350.7859,197.5949,Kolkata,T30,65,M,Verified,Aggressive,FOLIO300004,True,2024-08
TXN0009620,INV01821,F006,2022-08-20,Lumpsum,482775.64,35137.8715,13.7395,Surat,T30,43,M,Verified,Aggressive,FOLIO630582,True,2022-08
TXN0009621,INV00796,F001,2023-11-13,Redemption,4312.78,21.9122,196.8209,Bhopal,B30,59,M,Verified,Aggressive,FOLIO413801,True,2023-11
TXN0009622,INV01357,F008,2025-03-30,Lumpsum,56487.36,1256.9074,44.9415,Coimbatore,B30,56,M,Verified,Aggressive,FOLIO600301,True,2025-03
TXN0009623,INV00698,F004,2024-11-14,Sip,5000.0,156.3457,31.9804,Vadodara,B30,38,F,Verified,Conservative,FOLIO665833,True,2024-11
TXN0009624,INV01416,F009,2023-07-07,Lumpsum,387567.23,3516.2,110.2233,Mumbai,T30,32,F,Verified,Aggressive,FOLIO884242,True,2023-07
TXN0009625,INV00125,F005,2022-07-24,Stp,11811.7,75.8228,155.7803,Mysuru,B30,43,F,Verified,Conservative,FOLIO587525,True,2022-07
TXN0009626,INV01248,F003,2025-04-18,Sip,3000.0,15.9964,187.5422,Delhi,T30,40,M,Verified,Aggressive,FOLIO413877,True,2025-04
TXN0009627,INV01833,F001,2026-01-05,Sip,10000.0,63.803,156.7324,Pune,T30,58,F,Verified,Conservative,FOLIO360568,True,2026-01
TXN0009628,INV01748,F008,2023-02-25,Switch,82924.2,1001.6153,82.7905,Kochi,B30,49,F,Verified,Conservative,FOLIO858959,True,2023-02
TXN0009629,INV00022,F009,2022-12-28,Lumpsum,467276.03,2990.384,156.2595,Jaipur,T30,40,M,Pending,Moderate,FOLIO486672,True,2022-12
TXN0009630,INV00825,F006,2024-04-06,Sip,2000.0,14.4555,138.3556,Kochi,B30,42,M,Verified,Moderate,FOLIO244893,True,2024-04
TXN0009631,INV00122,F003,2025-11-21,Switch,38595.52,215.4319,179.1542,Hyderabad,T30,57,M,Pending,Conservative,FOLIO889095,True,2025-11
TXN0009632,INV01242,F006,2024-11-27,Sip,500.0,3.7891,131.9575,Indore,B30,37,F,Verified,Aggressive,FOLIO793326,True,2024-11
TXN0009633,INV01227,F002,2024-04-12,Lumpsum,181288.12,1319.5754,137.3837,Vadodara,B30,40,M,Verified,Conservative,FOLIO535904,True,2024-04
TXN0009634,INV00711,F002,2022-06-18,Sip,10000.0,211.5528,47.2695,Nashik,B30,22,F,Rejected,Conservative,FOLIO311314,False,2022-06
TXN0009635,INV00209,F010,2024-08-08,Sip,10000.0,188.6151,53.018,Lucknow,B30,31,F,Verified,Moderate,FOLIO846003,True,2024-08
TXN0009636,INV01358,F009,2024-04-03,Lumpsum,124547.78,1224.1291,101.744,Visakhapatnam,B30,33,F,Verified,Aggressive,FOLIO153622,True,2024-04
TXN0009637,INV00615,F003,2023-12-18,Stp,91604.32,2765.4294,33.1248,Surat,T30,30,M,Verified,Conservative,FOLIO282866,True,2023-12
TXN0009638,INV01197,F001,2023-05-03,Sip,5000.0,27.4545,182.1195,Bhubaneswar,B30,57,F,Verified,Aggressive,FOLIO411263,True,2023-05
TXN0009639,INV01430,F006,2025-05-13,Lumpsum,410371.17,2185.9743,187.7292,Meerut,B30,64,M,Verified,Aggressive,FOLIO210991,True,2025-05
TXN0009640,INV01085,F008,2023-03-24,Sip,500.0,2.9637,168.708,Vadodara,B30,52,F,Verified,Moderate,FOLIO637947,True,2023-03
TXN0009641,INV00712,F005,2023-05-04,Sip,5000.0,114.2518,43.763,Delhi,T30,38,F,Verified,Aggressive,FOLIO849408,True,2023-05
TXN0009642,INV01776,F002,2023-05-19,Sip,5000.0,128.5481,38.8959,Mumbai,T30,55,M,Verified,Moderate,FOLIO541411,True,2023-05
TXN0009643,INV00447,F004,2024-10-22,Redemption,36971.95,1756.128,21.0531,Surat,T30,38,M,Rejected,Aggressive,FOLIO590013,False,2024-10
TXN0009644,INV01397,F004,2023-10-25,Sip,5000.0,85.2674,58.6391,Lucknow,B30,23,M,Verified,Conservative,FOLIO346768,True,2023-10
TXN0009645,INV01562,F008,2022-05-31,Lumpsum,156078.56,1431.7402,109.0132,Jaipur,T30,26,F,Pending,Moderate,FOLIO677144,True,2022-05
TXN0009646,INV00786,F003,2025-02-12,Sip,2000.0,42.5182,47.0387,Meerut,B30,47,F,Verified,Moderate,FOLIO215811,True,2025-02
TXN0009647,INV00850,F005,2024-07-07,Lumpsum,202708.86,8875.0748,22.8402,Indore,B30,24,F,Verified,Moderate,FOLIO856371,True,2024-07
TXN0009648,INV00873,F001,2026-08-29,Stp,29113.63,631.3918,46.1102,Bhopal,B30,59,M,Verified,Moderate,FOLIO668594,True,2026-08
TXN0009649,INV01197,F010,2024-12-29,Stp,62163.41,629.4882,98.7523,Bhubaneswar,B30,57,F,Verified,Aggressive,FOLIO912896,True,2024-12
TXN0009650,INV00487,F004,2022-07-18,Sip,5000.0,26.258,190.4182,Rajkot,B30,30,F,Verified,Aggressive,FOLIO677469,True,2022-07
TXN0009651,INV01869,F009,2026-06-01,Lumpsum,136685.09,3992.1869,34.2381,Patna,B30,23,M,Verified,Moderate,FOLIO445729,True,2026-06
TXN0009652,INV01236,F004,2023-03-13,Stp,38404.8,363.4004,105.6818,Bhopal,B30,56,F,Verified,Aggressive,FOLIO329633,True,2023-03
TXN0009653,INV00094,F002,2025-10-04,Switch,98954.11,663.9939,149.0286,Mumbai,T30,36,F,Verified,Moderate,FOLIO107865,True,2025-10
TXN0009654,INV01927,F007,2023-07-27,Sip,3000.0,28.0557,106.9301,Varanasi,B30,47,M,Verified,Conservative,FOLIO855554,True,2023-07
TXN0009655,INV00505,F006,2026-01-28,Stp,96151.36,696.386,138.0719,Coimbatore,B30,28,F,Verified,Moderate,FOLIO944912,True,2026-01
TXN0009656,INV00147,F002,2025-03-09,Stp,78857.79,1862.9772,42.3289,Lucknow,B30,48,M,Verified,Moderate,FOLIO225614,True,2025-03
TXN0009657,INV01032,F004,2022-06-26,Lumpsum,23582.13,210.6007,111.9756,Bengaluru,T30,45,F,Pending,Conservative,FOLIO948268,True,2022-06
TXN0009658,INV00495,F006,2022-06-20,Lumpsum,364582.78,3168.6869,115.058,Ludhiana,B30,55,F,Verified,Moderate,FOLIO644306,True,2022-06
TXN0009659,INV00694,F009,2023-08-09,Stp,46711.87,1284.0366,36.3789,Varanasi,B30,28,F,Verified,Aggressive,FOLIO521713,True,2023-08
TXN0009660,INV00927,F010,2023-12-08,Redemption,44204.96,236.3574,187.0259,Nagpur,B30,46,M,Verified,Moderate,FOLIO687732,True,2023-12
TXN0009661,INV01272,F001,2025-08-10,Sip,1000.0,24.4706,40.8654,Bhubaneswar,B30,60,M,Verified,Conservative,FOLIO464344,True,2025-08
TXN0009662,INV01248,F008,2025-09-22,Sip,5000.0,28.9542,172.6865,Delhi,T30,40,M,Verified,Aggressive,FOLIO609070,True,2025-09
TXN0009663,INV01672,F007,2025-05-15,Sip,500.0,7.339,68.1292,Delhi,T30,33,M,Verified,Aggressive,FOLIO141886,True,2025-05
TXN0009664,INV00329,F005,2023-07-29,Stp,66640.02,527.4549,126.3426,Mumbai,T30,61,M,Verified,Conservative,FOLIO331334,True,2023-07
TXN0009665,INV01464,F008,2026-05-04,Sip,1000.0,5.2476,190.5633,Hyderabad,T30,24,M,Verified,Aggressive,FOLIO252073,True,2026-05
TXN0009666,INV01966,F005,2025-08-20,Switch,85959.89,844.7254,101.7607,Pune,T30,60,F,Verified,Moderate,FOLIO629580,True,2025-08
TXN0009667,INV00666,F010,2022-11-08,Redemption,105334.2,737.9501,142.7389,Ahmedabad,T30,33,F,Verified,Moderate,FOLIO509101,True,2022-11
TXN0009668,INV01143,F007,2024-10-07,Stp,12381.31,66.1546,187.1572,Delhi,T30,41,F,Verified,Aggressive,FOLIO552479,True,2024-10
TXN0009669,INV01200,F007,2025-02-14,Redemption,170191.27,6339.4026,26.8466,Agra,B30,31,F,Verified,Conservative,FOLIO702351,True,2025-02
TXN0009670,INV01140,F009,2023-10-31,Sip,500.0,3.8259,130.6882,Surat,T30,55,F,Verified,Conservative,FOLIO886614,True,2023-10
TXN0009671,INV00556,F003,2024-01-08,Lumpsum,214893.98,15686.6051,13.6992,Hyderabad,T30,58,M,Verified,Moderate,FOLIO608922,True,2024-01
TXN0009672,INV01259,F006,2024-11-27,Lumpsum,39340.21,1345.9978,29.2275,Ranchi,B30,24,F,Verified,Conservative,FOLIO706946,True,2024-11
TXN0009673,INV00734,F003,2022-08-09,Sip,3000.0,77.5102,38.7046,Ahmedabad,T30,48,M,Verified,Conservative,FOLIO621986,True,2022-08
TXN0009674,INV01714,F006,2025-07-17,Stp,11108.46,69.4763,159.8885,Visakhapatnam,B30,65,M,Pending,Conservative,FOLIO599664,True,2025-07
TXN0009675,INV00837,F007,2023-09-29,Redemption,8503.77,90.0596,94.4238,Hyderabad,T30,49,F,Verified,Moderate,FOLIO275301,True,2023-09
TXN0009676,INV01443,F003,2023-12-03,Stp,82261.84,477.4798,172.2834,Ludhiana,B30,29,F,Verified,Conservative,FOLIO969615,True,2023-12
TXN0009677,INV00915,F003,2025-12-31,Lumpsum,259541.44,1934.3154,134.1774,Ranchi,B30,61,M,Rejected,Conservative,FOLIO247801,False,2025-12
TXN0009678,INV00236,F006,2024-08-18,Lumpsum,188969.02,1439.5538,131.2692,Vadodara,B30,26,F,Rejected,Conservative,FOLIO675567,False,2024-08
TXN0009679,INV00108,F005,2026-04-08,Lumpsum,229849.38,1505.7048,152.6524,Lucknow,B30,43,F,Verified,Aggressive,FOLIO737678,True,2026-04
TXN0009680,INV01620,F005,2022-09-27,Lumpsum,195767.83,1631.1771,120.0163,Rajkot,B30,63,F,Verified,Conservative,FOLIO578112,True,2022-09
TXN0009681,INV00967,F007,2024-07-15,Redemption,88595.73,3426.4236,25.8566,Vadodara,B30,55,M,Verified,Conservative,FOLIO731694,True,2024-07
TXN0009682,INV01922,F004,2022-03-08,Redemption,6537.0,199.1605,32.8228,Bhubaneswar,B30,63,M,Verified,Conservative,FOLIO662509,True,2022-03
TXN0009683,INV01324,F010,2023-07-30,Sip,2000.0,11.3331,176.4742,Bhopal,B30,57,F,Verified,Moderate,FOLIO973774,True,2023-07
TXN0009684,INV01319,F008,2026-05-04,Redemption,44699.72,922.063,48.4779,Indore,B30,32,F,Verified,Aggressive,FOLIO635003,True,2026-05
TXN0009685,INV00995,F004,2026-07-25,Sip,5000.0,204.5976,24.4382,Hyderabad,T30,32,F,Verified,Conservative,FOLIO918387,True,2026-07
TXN0009686,INV00518,F004,2025-12-24,Sip,1000.0,5.4802,182.4751,Nagpur,B30,42,M,Rejected,Conservative,FOLIO679755,False,2025-12
TXN0009687,INV00978,F005,2023-01-05,Switch,96885.63,1568.5783,61.7665,Hyderabad,T30,26,M,Verified,Aggressive,FOLIO737617,True,2023-01
TXN0009688,INV01689,F004,2023-11-02,Sip,10000.0,309.9725,32.2609,Lucknow,B30,58,M,Pending,Conservative,FOLIO648914,True,2023-11
TXN0009689,INV01784,F005,2022-02-09,Sip,2000.0,10.7617,185.8442,Nashik,B30,34,F,Verified,Conservative,FOLIO110617,True,2022-02
TXN0009690,INV00927,F005,2023-07-05,Lumpsum,32285.75,255.8718,126.1794,Nagpur,B30,46,M,Verified,Moderate,FOLIO543265,True,2023-07
TXN0009691,INV00476,F008,2025-12-19,Lumpsum,198401.63,1107.8118,179.0933,Bhubaneswar,B30,38,F,Verified,Aggressive,FOLIO263848,True,2025-12
TXN0009692,INV01553,F006,2022-03-01,Lumpsum,315616.24,1779.2534,177.3869,Bhopal,B30,36,F,Verified,Moderate,FOLIO931136,True,2022-03
TXN0009693,INV00611,F003,2023-07-10,Stp,97627.8,1433.8537,68.0877,Mumbai,T30,35,F,Verified,Conservative,FOLIO967914,True,2023-07
TXN0009694,INV01925,F010,2025-03-13,Lumpsum,413512.23,2160.7849,191.3713,Chennai,T30,61,F,Pending,Aggressive,FOLIO296975,True,2025-03
TXN0009695,INV01980,F001,2026-05-15,Sip,10000.0,630.057,15.8716,Bengaluru,T30,50,M,Verified,Moderate,FOLIO647438,True,2026-05
TXN0009696,INV01472,F009,2024-05-02,Redemption,131070.92,931.3796,140.7277,Kolkata,T30,32,M,Verified,Conservative,FOLIO630004,True,2024-05
TXN0009697,INV01995,F005,2024-06-22,Sip,2000.0,75.2455,26.5797,Mumbai,T30,60,F,Verified,Moderate,FOLIO940313,True,2024-06
TXN0009698,INV01919,F007,2022-08-13,Sip,1000.0,6.3847,156.6244,Agra,B30,56,F,Verified,Aggressive,FOLIO375962,True,2022-08
TXN0009699,INV00052,F007,2022-02-26,Sip,1000.0,22.2716,44.9002,Ahmedabad,T30,64,F,Verified,Moderate,FOLIO720201,True,2022-02
TXN0009700,INV01802,F008,2023-08-31,Switch,79777.39,409.2503,194.9354,Rajkot,B30,30,F,Verified,Aggressive,FOLIO269881,True,2023-08
TXN0009701,INV00150,F001,2024-05-05,Lumpsum,367424.58,2182.4939,168.3508,Hyderabad,T30,28,F,Verified,Conservative,FOLIO574781,True,2024-05
TXN0009702,INV00502,F010,2024-06-16,Redemption,191746.91,3835.0364,49.9987,Mysuru,B30,32,F,Verified,Aggressive,FOLIO294587,True,2024-06
TXN0009703,INV01747,F008,2022-04-17,Lumpsum,125054.28,1619.4842,77.2186,Pune,T30,37,M,Verified,Aggressive,FOLIO107518,True,2022-04
TXN0009704,INV00918,F002,2022-08-02,Sip,1000.0,13.8368,72.271,Hyderabad,T30,24,F,Verified,Moderate,FOLIO251990,True,2022-08
TXN0009705,INV01378,F010,2024-03-10,Sip,10000.0,193.8526,51.5856,Kolkata,T30,57,F,Verified,Moderate,FOLIO806834,True,2024-03
TXN0009706,INV00401,F005,2022-05-29,Stp,74822.09,534.6976,139.9335,Meerut,B30,34,M,Verified,Conservative,FOLIO846817,True,2022-05
TXN0009707,INV00019,F006,2022-03-23,Sip,3000.0,37.8743,79.2094,Lucknow,B30,59,M,Verified,Moderate,FOLIO505056,True,2022-03
TXN0009708,INV00804,F007,2022-10-22,Stp,11196.8,506.538,22.1046,Guwahati,B30,57,F,Verified,Conservative,FOLIO149700,True,2022-10
